movieId,title,genres
26676,Almost an Angel ,Comedy
26680,Cry-Baby ,Comedy|Musical|Romance
26681,Bullet in the Head ,Action|Drama|War
26686,Ghost Dad ,Comedy|Fantasy
26693,It ,Drama|Fantasy|Horror|Mystery|Thriller
26694,Ju Dou ,Drama
26695,"Krays, The ",Drama
26696,Lionheart ,Action
26700,Nuns on the Run ,Comedy|Crime
26701,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) ,Action|Animation|Crime|Drama|Film-Noir|Mystery|Sci-Fi|Thriller
26704,State of Grace ,Crime|Drama|Thriller
26712,35 Up ,Documentary
26713,Days of Being Wild (A Fei jingjyuhn) ,Drama|Romance
26717,Begotten ,Drama|Horror
26726,Dutch ,Comedy
26729,Hearts of Darkness: A Filmmakers Apocalypse ,Documentary
26732,Johnny Stecchino ,Comedy
26736,Riki-Oh: The Story of Ricky (Lik Wong) ,Action|Crime|Thriller
26741,Mannequin 2: On the Move ,Comedy|Fantasy|Romance
26743,Only Yesterday (Omohide poro poro) ,Animation|Drama
26745,Other People's Money ,Comedy|Drama|Romance
26750,Quigley Down Under ,Adventure|Drama|Western
26761,Prime Suspect 2 ,Crime|Drama|Mystery|Romance|Thriller
26764,Captain America ,Action|Fantasy|Sci-Fi|Thriller|War
26765,City Hunter (Sing si lip yan) ,Action|Comedy|Romance
26776,Porco Rosso (Crimson Pig) (Kurenai no buta) ,Adventure|Animation|Comedy|Fantasy|Romance
26777,"Stolen Children (Ladro di bambini, Il) ",Drama
26778,Ladybugs ,Comedy
26782,"Mambo Kings, The ",Drama|Musical
26791,Shining Through ,Drama|Romance|Thriller|War
26792,Sidekicks ,Action|Adventure|Children|Comedy
26796,"Heart in Winter, A (Un coeur en hiver) ",Drama|Romance
26797,Visions of Light: The Art of Cinematography ,Documentary
26810,Bad Boy Bubby ,Drama
26812,Barbarians at the Gate ,Drama
26819,Fortress ,Action|Sci-Fi
26828,Mr. Nanny ,Action|Children|Comedy
26838,"Snapper, The ",Comedy|Drama
26840,Sonatine (Sonachine) ,Action|Comedy|Crime|Drama
26849,"Stand, The ",Adventure|Drama|Fantasy|Horror|Sci-Fi
26854,"Darkman II: Return of Durant, The ",Action|Crime|Horror
26861,Freaked ,Comedy|Sci-Fi
26865,Fist of Legend (Jing wu ying xiong) ,Action|Drama
26870,Major League II ,Comedy
26871,My Father the Hero ,Comedy|Romance
26875,"Pure Formality, A (Pura formalità, Una) ",Crime|Film-Noir|Mystery|Thriller
26887,"Langoliers, The ",Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller
26900,"Last Wedding, The (Kivenpyörittäjän kylä) ",Comedy|Drama
26901,Last of the Dogmen ,Adventure|Western
26903,Whisper of the Heart (Mimi wo sumaseba) ,Animation|Drama|Romance
26913,Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban) ,Action|Animation
26928,"Summer's Tale, A (Conte d'été) ",Comedy|Drama|Romance
26940,"Late Shift, The ",Comedy
26947,Pusher ,Crime|Thriller
26958,Emma ,Romance
26965,"Boxer, The ",Drama|Thriller
26974,Gummo ,Drama
26985,Nirvana ,Action|Sci-Fi
26999,"Lion King II: Simba's Pride, The ",Adventure|Animation|Children|Musical|Romance
27002,From the Earth to the Moon ,Action|Documentary|Drama|Thriller
27003,Beowulf ,Action|Horror|Sci-Fi
27006,RKO 281 ,Drama
27008,From Dusk Till Dawn 2: Texas Blood Money  ,Comedy|Crime|Horror
27020,Gia ,Drama|Romance
27022,Thursday ,Action|Crime|Thriller
27032,Who Am I? (Wo shi shei) ,Action|Adventure|Comedy|Sci-Fi|Thriller
27036,Merlin ,Action|Adventure|Drama|Fantasy|Romance
27074,Brave New World ,Sci-Fi
27075,Addams Family Reunion ,Children|Comedy|Fantasy
27105,Purgatory ,Fantasy|Western
27124,Bleeder ,Drama|Thriller
27134,Dark Portals: The Chronicles of Vidocq  (Vidocq) ,Action|Crime|Fantasy
27140,Candyman 3: Day of the Dead ,Horror
27155,"Batman/Superman Movie, The ",Action|Adventure|Animation|Children|Fantasy|Sci-Fi
27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) ",Action|Animation|Drama|Fantasy|Sci-Fi
27176,Style Wars ,Documentary
27178,In July (Im Juli) ,Comedy|Romance
27186,Kirikou and the Sorceress (Kirikou et la sorcière) ,Adventure|Animation|Children|Fantasy
27193,Taxi 2 ,Action|Comedy
27246,If These Walls Could Talk 2 ,Drama|Romance
27251,"10th Kingdom, The ",Adventure|Comedy|Fantasy
27255,"Wind Will Carry Us, The (Bad ma ra khahad bord) ",Drama
27266,2046,Drama|Fantasy|Romance|Sci-Fi
27306,Bartleby ,Comedy|Drama
27311,Batman Beyond: Return of the Joker ,Action|Animation|Crime|Sci-Fi|Thriller
27317,Audition (Ôdishon) ,Drama|Horror|Mystery|Romance|Thriller
27320,"Nine Lives of Tomas Katz, The ",Comedy|Drama|Fantasy
27328,Monday ,Action|Comedy|Crime|Fantasy|Thriller
27329,Paradise Lost 2: Revelations ,Documentary
27368,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) ,Adventure|Comedy|Fantasy
27369,Daria: Is It Fall Yet? ,Animation|Comedy
27370,Late Night Shopping ,Comedy
27373,61* ,Drama
27397,Joint Security Area (Gongdong gyeongbi guyeok JSA) ,Crime|Drama|Mystery|Thriller|War
27408,Ripley's Game ,Drama|Thriller
27416,Jalla! Jalla! ,Comedy|Drama|Romance
27420,Teknolust ,Comedy|Drama|Romance|Sci-Fi
27426,"Accidental Spy, The (Dak miu mai shing) ",Action|Comedy|Thriller
27434,Darkness ,Horror|Mystery
27441,Blood: The Last Vampire ,Action|Animation|Horror
27450,Blueberry ,Adventure|Western
27473,American Psycho II: All American Girl ,Comedy|Crime|Horror|Mystery|Thriller
27478,Ali G Indahouse ,Comedy
27480,Dead or Alive 2: Tôbôsha ,Action|Crime|Thriller
27482,Cube 2: Hypercube ,Horror|Mystery|Sci-Fi
27491,Pulse (Kairo) ,Horror|Mystery|Thriller
27513,Dog Days (Hundstage) ,Drama
27523,My Sassy Girl (Yeopgijeogin geunyeo) ,Comedy|Romance
27537,Nothing ,Comedy|Fantasy|Mystery|Sci-Fi
27539,Undertaking Betty (Plots with a View) ,Comedy|Romance
27549,Dead or Alive: Final ,Comedy|Crime|Drama|Sci-Fi|Thriller
27555,Fubar ,Comedy
27563,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) ",Comedy|Horror|Musical
27584,Dead End ,Comedy|Horror|Mystery|Thriller
27592,Sympathy for Mr. Vengeance (Boksuneun naui geot) ,Crime|Drama
27595,Jesus Christ Vampire Hunter ,Action|Comedy|Horror|Musical
27604,Suicide Club (Jisatsu saakuru) ,Horror|Mystery|Thriller
27611,Battlestar Galactica ,Drama|Sci-Fi|War
27618,"Sound of Thunder, A ",Action|Adventure|Drama|Sci-Fi|Thriller
27619,"Lion King 1½, The ",Adventure|Animation|Children|Comedy
27627,Oasis ,Drama|Romance
27644,Remember Me (Ricordati di me) ,Comedy|Drama|Romance
27660,"Animatrix, The ",Action|Animation|Drama|Sci-Fi
27664,"Brown Bunny, The ",Drama
27667,Ju-on: The Curse ,Horror
27674,11:14,Comedy|Crime|Drama|Mystery|Thriller
27683,Tremors 4: The Legend Begins ,Action|Comedy|Horror|Sci-Fi|Thriller|Western
27685,Bring It On Again ,Comedy
27689,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) ",Action|Crime|Thriller
27692,And Starring Pancho Villa as Himself ,Action|Comedy|Drama|War
27695,Nicotina ,Action|Comedy|Drama
27704,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) ,Action|Drama|Thriller|War
27705,In Hell ,Action|Drama|Thriller
27706,Lemony Snicket's A Series of Unfortunate Events ,Adventure|Children|Comedy|Fantasy
27708,Helen of Troy ,Action|Adventure|Drama|Romance
27716,"Green Butchers, The (Grønne slagtere, De) ",Comedy|Crime|Drama|Romance
27721,"Very Long Engagement, A (Un long dimanche de fiançailles) ",Drama|Mystery|Romance|War
27722,Last Life in the Universe (Ruang rak noi nid mahasan) ,Drama|Romance
27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) ,Action|Animation|Drama|Sci-Fi|Thriller
27731,"Cat Returns, The (Neko no ongaeshi) ",Adventure|Animation|Children|Fantasy
27741,"Twilight Samurai, The (Tasogare Seibei) ",Drama|Romance
27744,"Facing Windows (Finestra di fronte, La) ",Drama|Romance
27746,Ginger Snaps: Unleashed ,Horror|Thriller
27751,Salem's Lot ,Drama|Horror|Mystery|Thriller
27762,Comic Book: The Movie ,Comedy
27768,Intimate Strangers (Confidences trop intimes) ,Drama
27769,Down to the Bone ,Drama
27772,Ju-on: The Grudge ,Horror
27773,Old Boy ,Mystery|Thriller
27776,Red Lights (Feux rouges) ,Drama
27778,Ginger Snaps Back: The Beginning ,Fantasy|Horror
27784,One Missed Call (Chakushin ari) ,Horror|Mystery
27788,"Jacket, The ",Drama|Mystery|Sci-Fi|Thriller
27790,Millions ,Children|Comedy|Crime|Drama|Fantasy
27793,Starship Troopers 2: Hero of the Federation ,Action|Horror|Sci-Fi|War
27801,Ong-Bak: The Thai Warrior (Ong Bak) ,Action|Thriller
27802,Infernal Affairs 2 (Mou gaan dou II) ,Action|Crime|Drama|Thriller
27803,"Sea Inside, The (Mar adentro) ",Drama
27808,Spanglish ,Comedy|Drama|Romance
27815,"Chorus, The (Choristes, Les) ",Drama
27816,Saints and Soldiers ,Action|Adventure|Drama|War
27820,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) ",Documentary|Drama
27821,"Interpreter, The ",Drama|Thriller
27822,Open Water ,Drama|Thriller
27826,Touch of Pink ,Comedy|Drama|Romance
27829,Slasher ,Documentary
27830,"Bobby Jones, Stroke of Genius ",Drama
27831,Layer Cake ,Crime|Drama|Thriller
27834,"Return, The (Vozvrashcheniye) ",Drama
27837,Flight of the Phoenix ,Action|Adventure
27838,Mean Creek ,Drama|Thriller
27839,"Ring Two, The ",Drama|Horror|Mystery|Thriller
27846,"Corporation, The ",Documentary
27850,"Yes Men, The ",Documentary
27865,Azumi ,Action|Adventure|Drama|Thriller
27866,In My Father's Den ,Drama
27869,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) ,Action|Drama|War
27873,Metallica: Some Kind of Monster ,Documentary
27878,Born into Brothels ,Documentary
27879,DiG! ,Documentary
27882,Riding Giants ,Documentary
27899,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) ,Comedy|Documentary|Drama
27904,"Scanner Darkly, A ",Animation|Drama|Mystery|Sci-Fi|Thriller
27905,Casshern ,Action|Drama|Fantasy|Sci-Fi
27912,Outfoxed: Rupert Murdoch's War on Journalism ,Documentary
30707,Million Dollar Baby ,Drama
30745,Gozu (Gokudô kyôfu dai-gekijô: Gozu) ,Comedy|Crime|Drama|Horror|Mystery
30749,Hotel Rwanda ,Drama|War
30793,Charlie and the Chocolate Factory ,Adventure|Children|Comedy|Fantasy|IMAX
30803,3-Iron (Bin-jip) ,Drama|Romance
30810,"Life Aquatic with Steve Zissou, The ",Adventure|Comedy|Fantasy
30812,"Aviator, The ",Drama
30816,"Phantom of the Opera, The ",Drama|Musical|Romance
30818,Beyond the Sea ,Drama|Musical
30820,"Woodsman, The ",Drama
30822,In Good Company ,Comedy|Drama
30825,Meet the Fockers ,Comedy
30846,"Assassination of Richard Nixon, The ",Crime|Drama|Thriller
30848,"Love Song for Bobby Long, A ",Drama
30850,"Merchant of Venice, The ",Drama
30883,Fat Albert ,Comedy|Fantasy
30890,"Keys to the House, The (Chiavi di casa, Le) ",Drama
30892,In the Realms of the Unreal ,Animation|Documentary
30894,White Noise ,Drama|Horror|Mystery|Sci-Fi|Thriller
30898,"Upside of Anger, The ",Comedy|Drama|Romance
30994,Little Miss Marker ,Comedy|Drama
31000,Sweet Liberty ,Comedy
31030,I Remember Mama ,Children|Drama
31038,Smooth Talk ,Drama|Romance
31049,Out Cold ,Comedy|Thriller
31083,Man Trouble ,Comedy|Romance
31086,Battles Without Honor & Humanity (Jingi naki tatakai) ,Crime|Drama
31101,Stander ,Action|Crime|Drama
31114,Imaginary Heroes ,Comedy|Drama
31116,Sergeant York ,Drama|War
31123,Ruby & Quentin (Tais-toi!) ,Comedy|Crime
31150,Wizards ,Animation|Fantasy|Sci-Fi|War
31162,"Life and Death of Peter Sellers, The ",Comedy|Drama
31184,Appleseed (Appurushîdo) ,Action|Animation|Fantasy|Sci-Fi
31193,"Many Adventures of Winnie the Pooh, The ",Animation|Children|Musical
31221,Elektra ,Action|Adventure|Crime|Drama
31223,Racing Stripes ,Children|Comedy
31225,Coach Carter ,Drama
31260,Boys Town ,Drama
31297,Gold Diggers of 1935 ,Comedy|Musical
31309,Rocco and His Brothers (Rocco e i suoi fratelli) ,Crime|Drama
31364,Memories of Murder (Salinui chueok) ,Crime|Drama|Mystery|Thriller
31367,"Chase, The ",Action|Adventure|Comedy|Crime|Romance|Thriller
31410,"Downfall (Untergang, Der) ",Drama|War
31420,Assault on Precinct 13 ,Action|Crime|Drama|Thriller
31422,Are We There Yet? ,Children|Comedy
31424,Alone in the Dark ,Action|Horror|Sci-Fi|Thriller
31427,Hide and Seek ,Horror|Mystery|Thriller
31431,Boogeyman ,Drama|Horror|Mystery|Thriller
31433,"Wedding Date, The ",Comedy|Romance
31435,Rory O'Shea Was Here (Inside I'm Dancing) ,Drama
31437,Nobody Knows (Dare mo shiranai) ,Drama
31445,Employee of the Month ,Comedy|Drama
31522,"Marriage of Maria Braun, The (Ehe der Maria Braun, Die) ",Drama
31545,"Trou, Le (Hole, The) (Night Watch, The) ",Crime|Film-Noir
31553,Double Dragon ,Action|Adventure|Sci-Fi
31590,Hands Off the Loot (Touchez pas au grisbi) ,Crime|Drama|Thriller
31610,Purple Butterfly (Zi hudie) ,Drama
31617,El Cid ,Action|Adventure|Drama|Romance|War
31658,Howl's Moving Castle (Hauru no ugoku shiro) ,Adventure|Animation|Fantasy|Romance
31660,Steamboy (Suchîmubôi) ,Action|Animation|Drama|Sci-Fi
31664,Gorgeous (Boh lee chun) ,Action|Comedy|Romance
31685,Hitch ,Comedy|Romance
31692,Uncle Nino ,Comedy
31694,Bride & Prejudice ,Comedy|Musical|Romance
31696,Constantine ,Action|Fantasy|Horror|Thriller
31698,Son of the Mask ,Adventure|Children|Comedy|Fantasy
31700,Because of Winn-Dixie ,Children|Comedy|Drama
31702,Turtles Can Fly (Lakposhtha hâm parvaz mikonand) ,Drama|War
31737,Bunny Lake Is Missing ,Mystery|Thriller
31804,Night Watch (Nochnoy dozor) ,Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller
31851,Sons of the Desert ,Comedy
31867,Man of the House ,Action|Comedy
31878,Kung Fu Hustle (Gong fu) ,Action|Comedy
31903,Zelary ,Drama|Romance
31909,Dr. Giggles ,Comedy|Horror
31921,"Seven-Per-Cent Solution, The ",Adventure|Comedy|Crime|Drama|Mystery|Thriller
31923,"Three Musketeers, The ",Action|Adventure|Comedy
31925,Royal Flash ,Adventure|Comedy|Romance
31952,Control (Kontroll) ,Comedy|Crime|Drama|Mystery
31973,Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null) ,Drama|War
32009,Tyler Perry's Diary of a Mad Black Woman ,Comedy|Drama|Romance
32011,Cursed ,Horror|Thriller
32017,"Pacifier, The ",Action|Comedy
32019,Be Cool ,Comedy|Crime|Musical
32022,Gunner Palace ,Documentary|War
32029,Hostage ,Action|Crime|Drama|Thriller
32031,Robots ,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX
32058,Class Action ,Drama
32060,"Cat and the Canary, The ",Horror|Mystery
32116,"Oh, God! You Devil ",Comedy
32139,"Agony and the Ecstasy, The ",Drama
32160,Twentieth Century ,Comedy
32179,Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud) ,Crime|Drama|Thriller
32213,Cube Zero ,Horror|Mystery|Sci-Fi|Thriller
32234,Julia ,Drama
32243,Stealing Rembrandt (Rembrandt) ,Action|Comedy|Crime
32289,Ice Princess ,Children|Comedy|Drama
32291,Melinda and Melinda ,Comedy|Drama
32294,Milk and Honey ,Drama
32296,Miss Congeniality 2: Armed and Fabulous ,Adventure|Comedy|Crime
32298,Guess Who ,Comedy|Romance
32300,D.E.B.S. ,Action|Comedy
32302,"League of Ordinary Gentlemen, A ",Documentary
32314,Incident at Loch Ness ,Adventure|Comedy|Documentary
32371,Call Northside 777 ,Crime|Drama|Film-Noir
32387,"Sword of Doom, The (Dai-bosatsu tôge) ",Action|Drama
32392,800 Bullets (800 Balas) ,Comedy|Crime|Drama|Western
32440,If Looks Could Kill ,Action|Comedy
32442,Greedy ,Comedy
32456,"Pom Poko (a.k.a. Raccoon War, The) (Heisei tanuki gassen pompoko) ",Animation|Comedy|Drama|Fantasy
32460,Knockin' on Heaven's Door ,Action|Comedy|Crime|Drama
32469,We're No Angels ,Comedy|Crime|Drama
32511,"Touch of Zen, A (Xia nu) ",Action|Adventure
32515,Walker ,Adventure|Drama|War|Western
32554,Memories (Memorîzu) ,Animation|Fantasy|Sci-Fi|Thriller
32582,"Wild Parrots of Telegraph Hill, The ",Documentary
32584,"Ballad of Jack and Rose, The ",Drama
32587,Sin City ,Action|Crime|Film-Noir|Mystery|Thriller
32589,Beauty Shop ,Comedy
32596,Sahara ,Action|Adventure|Comedy
32598,Fever Pitch ,Comedy|Romance
32600,Eros ,Drama
32620,Not on the Lips (Pas sur la bouche) ,Comedy|Musical|Romance
32632,Electra Glide in Blue ,Action|Crime
32649,"Special Day, A (Giornata particolare, Una) ",Drama|War
32657,"Man Who Planted Trees, The (Homme qui plantait des arbres, L') ",Animation|Drama
32659,Tanguy ,Comedy
32666,National Lampoon's Lady Killers (National Lampoon's Gold Diggers) ,Comedy
32728,"Little Girl Who Lives Down the Lane, The ",Drama|Mystery|Thriller
32743,Ringu 0: Bâsudei ,Drama|Horror|Thriller
32770,Brothers (Brødre) ,Drama
32799,Maidens in Uniform (Mädchen in Uniform) ,Drama|Romance
32862,With Six You Get Eggroll ,Comedy|Romance
32875,Holiday (Jour de fête) ,Comedy
32892,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) ,Drama|War
32898,"Trip to the Moon, A (Voyage dans la lune, Le) (1902)",Action|Adventure|Fantasy|Sci-Fi
32906,"Ascent, The (Voskhozhdeniye) ",Drama|War
32914,Carrie ,Drama|Horror|Thriller
32917,Boccaccio '70 ,Comedy|Fantasy|Romance
33004,"Hitchhiker's Guide to the Galaxy, The ",Adventure|Comedy|Sci-Fi
33085,"Amityville Horror, The ",Horror|Thriller
33090,Mutant Aliens ,Animation|Comedy|Sci-Fi
33124,Before the Fall (NaPolA - Elite für den Führer) ,Drama|War
33126,"Frisco Kid, The ",Comedy|Western
33132,State Property 2 ,Action|Crime|Drama
33138,Palindromes ,Adventure|Comedy|Drama
33145,"Lot Like Love, A ",Comedy|Drama|Romance
33148,King's Ransom ,Comedy|Crime
33154,Enron: The Smartest Guys in the Room ,Documentary
33158,xXx: State of the Union ,Action|Crime|Thriller
33162,Kingdom of Heaven ,Action|Drama|Romance|War
33164,House of Wax ,Horror|Thriller
33166,Crash ,Crime|Drama
33171,Mysterious Skin ,Drama|Mystery
33188,Mischief ,Comedy|Romance
33201,Between Your Legs (Entre las piernas) ,Drama|Mystery|Romance|Thriller
33237,San Francisco ,Drama|Musical|Romance
33294,Vampire Hunter D ,Animation|Fantasy|Horror
33310,"Common Thread, A (a.k.a. Sequins) (Brodeuses) ",Drama|Romance
33312,"Cocoanuts, The ",Comedy|Musical
33421,Dear Wendy ,Drama
33435,Los Angeles Plays Itself ,Documentary
33437,Unleashed (Danny the Dog) ,Action|Crime|Drama|Thriller
33493,Star Wars: Episode III - Revenge of the Sith ,Action|Adventure|Sci-Fi
33495,Kicking & Screaming ,Comedy
33499,Monster-in-Law ,Comedy|Romance
33558,"Snow Walker, The ",Adventure|Drama
33564,Divorce - Italian Style (Divorzio all'italiana) ,Comedy
33615,Madagascar ,Adventure|Animation|Children|Comedy
33629,Airborne ,Adventure|Comedy
33639,Mad Hot Ballroom ,Children|Documentary
33644,Dominion: Prequel to the Exorcist ,Horror|Thriller
33646,"Longest Yard, The ",Comedy|Drama
33649,Saving Face ,Comedy|Drama|Romance
33660,Cinderella Man ,Drama|Romance
33669,"Sisterhood of the Traveling Pants, The ",Adventure|Comedy|Drama
33672,Lords of Dogtown ,Action|Comedy|Drama
33677,Rock School ,Documentary
33679,Mr. & Mrs. Smith ,Action|Adventure|Comedy|Romance
33681,"Adventures of Sharkboy and Lavagirl 3-D, The ",Action|Adventure|Children|Fantasy
33683,High Tension (Haute tension) (Switchblade Romance) ,Horror|Thriller
33725,It's All Gone Pete Tong ,Comedy|Drama|Musical
33779,Eddie Izzard: Dress to Kill ,Comedy
33781,Quo Vadis ,Drama|Romance
33794,Batman Begins ,Action|Crime|IMAX
33801,Godzilla: Final Wars (Gojira: Fainaru uôzu) ,Action|Adventure|Fantasy|Sci-Fi
33815,"Perfect Man, The ",Comedy|Drama|Romance
33826,Saint Ralph ,Comedy|Drama
33830,Herbie: Fully Loaded ,Adventure|Comedy|Romance
33834,Land of the Dead ,Action|Horror|Thriller
33836,Bewitched ,Comedy|Fantasy|Romance
33838,Rize ,Documentary
33880,Me and You and Everyone We Know ,Comedy|Drama
33893,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime) ",Comedy|Crime|Thriller
33896,3 Extremes (Three... Extremes) (Saam gaang yi) ,Horror
33903,"Edukators, The (Die Fetten Jahre sind vorbei) ",Comedy|Crime|Drama|Romance
33966,Cop and ½ ,Comedy
34018,At the Circus ,Comedy|Musical
34048,War of the Worlds ,Action|Adventure|Sci-Fi|Thriller
34072,"March of the Penguins (Marche de l'empereur, La) ",Documentary
34129,Rebound ,Comedy
34143,Dark Water ,Drama|Horror|Thriller
34148,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) ",Drama
34150,Fantastic Four ,Action|Adventure|Sci-Fi
34153,Murderball ,Documentary
34162,Wedding Crashers ,Comedy|Romance
34164,Happy Endings ,Comedy|Drama
34271,Hustle & Flow ,Crime|Drama
34292,Hardware ,Action|Horror|Sci-Fi
34312,"Calcium Kid, The ",Comedy
34319,"Island, The ",Action|Sci-Fi|Thriller
34321,Bad News Bears ,Children|Comedy
34323,"Devil's Rejects, The ",Action|Crime|Horror
34326,Last Days ,Drama
34330,November ,Drama|Mystery
34332,Sky High ,Action|Adventure|Children|Comedy
34334,Stealth ,Action|Adventure|Sci-Fi|Thriller
34336,Must Love Dogs ,Comedy|Romance
34338,"Aristocrats, The ",Comedy|Documentary
34359,Georgy Girl ,Comedy
34397,"Order, The ",Action|Adventure|Drama|Thriller
34405,Serenity ,Action|Adventure|Sci-Fi
34437,Broken Flowers ,Comedy|Drama
34450,Miracles - Mr. Canton and Lady Rose ,Action|Comedy|Crime|Drama
34482,"Browning Version, The ",Drama
34520,"Dukes of Hazzard, The ",Action|Adventure|Comedy
34523,The Chumscrubber ,Comedy|Drama
34528,Junebug ,Comedy|Drama
34530,Deuce Bigalow: European Gigolo ,Comedy
34532,"Skeleton Key, The ",Drama|Horror|Mystery|Thriller
34534,Four Brothers ,Action|Crime|Drama
34536,The Great Raid ,Action|Drama|War
34540,Pretty Persuasion ,Comedy|Drama
34542,Grizzly Man ,Documentary
34800,Private Resort ,Comedy
34811,Pusher II: With Blood on My Hands ,Action|Crime|Drama|Thriller
35015,Duma ,Adventure|Drama
35347,Animal Farm ,Animation|Drama
35807,"Teahouse of the August Moon, The ",Comedy
35836,"40-Year-Old Virgin, The ",Comedy|Romance
35957,Red Eye ,Horror|Thriller
36276,Hidden (a.k.a. Cache) (Caché) ,Drama|Mystery|Thriller
36289,Asterix & Obelix vs. Caesar (Astérix et Obélix contre César) ,Adventure|Children|Comedy|Fantasy
36363,Kin-Dza-Dza! ,Comedy|Drama|Sci-Fi
36397,Valiant ,Adventure|Animation|Children|Comedy|Fantasy|War
36401,"Brothers Grimm, The ",Comedy|Fantasy|Horror|Thriller
36477,"Baxter, The ",Comedy|Drama|Romance
36509,"Cave, The ",Action|Adventure|Horror|Mystery|Sci-Fi|Thriller
36517,"Constant Gardener, The ",Drama|Thriller
36519,Transporter 2 ,Action|Crime|Thriller
36525,Just Like Heaven ,Comedy|Fantasy|Romance
36527,Proof ,Drama
36529,Lord of War ,Action|Crime|Drama|Thriller|War
36533,Cry_Wolf (a.k.a. Cry Wolf) ,Drama|Horror|Mystery|Thriller
36535,Everything Is Illuminated ,Comedy|Drama
36537,Thumbsucker ,Comedy|Drama
36708,Family Guy Presents Stewie Griffin: The Untold Story ,Adventure|Animation|Comedy
36850,Police Story 2 (Ging chaat goo si juk jaap) ,Action|Comedy|Crime|Thriller
36931,New Police Story (Xin jing cha gu shi) ,Action|Crime|Drama
37211,Go West ,Comedy|Musical|Western
37240,Why We Fight ,Documentary
37380,Doom ,Action|Horror|Sci-Fi
37382,Domino ,Crime|Drama|Thriller
37384,Waiting... ,Comedy
37386,Aeon Flux ,Action|Sci-Fi
37444,Frankenstein 90 ,Comedy|Horror|Romance
37475,"Unfinished Life, An ",Drama
37477,"Man, The ",Action|Comedy|Crime
37495,Survive Style 5+ ,Fantasy|Mystery|Romance|Thriller
37545,Woyzeck ,Drama
37720,"Exorcism of Emily Rose, The ",Crime|Drama|Horror|Thriller
37727,Flightplan ,Action|Drama|Thriller
37729,Corpse Bride ,Animation|Comedy|Fantasy|Musical|Romance
37731,Green Street Hooligans (a.k.a. Hooligans) ,Crime|Drama
37733,"History of Violence, A ",Action|Crime|Drama|Thriller
37736,Oliver Twist ,Drama
37739,"Greatest Game Ever Played, The ",Drama
37741,Capote ,Crime|Drama
37830,Final Fantasy VII: Advent Children ,Action|Adventure|Animation|Fantasy|Sci-Fi
37844,Roll Bounce ,Comedy|Drama|Romance
37853,Into the Blue ,Action|Adventure|Crime|Thriller
37857,MirrorMask ,Adventure|Children|Drama|Fantasy
38038,Wallace & Gromit in The Curse of the Were-Rabbit ,Adventure|Animation|Children|Comedy
38061,Kiss Kiss Bang Bang ,Comedy|Crime|Mystery|Thriller
38095,"Bittersweet Life, A (Dalkomhan insaeng) ",Action|Crime|Drama
38159,"Short Film About Love, A (Krótki film o milosci) ",Drama|Romance
38164,"All This, and Heaven Too ",Drama|Romance
38198,Darwin's Nightmare ,Documentary
38294,Beowulf & Grendel ,Action|Adventure|Drama|Fantasy
38304,No Direction Home: Bob Dylan ,Documentary
38388,Goal! The Dream Begins (Goal!) ,Drama
38583,"Wraith, The ",Action|Horror|Sci-Fi|Thriller
38798,In Her Shoes ,Comedy|Drama
38886,"Squid and the Whale, The ",Comedy|Drama
38992,Two for the Money ,Drama
39183,Brokeback Mountain ,Drama|Romance
39231,Elizabethtown ,Comedy|Drama|Romance
39234,North Country ,Drama
39292,"Good Night, and Good Luck. ",Crime|Drama
39307,Dreamer: Inspired by a True Story ,Children|Drama
39381,"Proposition, The ",Crime|Drama|Western
39400,"Fog, The ",Action|Horror|Mystery|Thriller
39414,Shopgirl ,Comedy|Drama|Romance
39427,Stay ,Thriller
39435,"Legend of Zorro, The ",Action|Adventure|Drama|Western
39444,"Weather Man, The ",Comedy|Drama
39446,Saw II ,Horror|Thriller
39449,Prime ,Comedy|Drama|Romance
39516,Don't Move (Non ti muovere) ,Drama
39715,American Pie Presents: Band Camp (American Pie 4: Band Camp) ,Comedy
39801,"Great Yokai War, The (Yôkai daisensô) ",Adventure|Comedy|Fantasy|Horror
39869,Manderlay ,Drama
